2017-11-23T14:10:22.754+0100 I NETWORK  [conn59] received client metadata from 127.0.0.1:51680 conn59: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows ", architecture: "AMD64", version: "10.0.14393-" }, platform: "CPython 3.5.0.final.0" }
2017-11-23T14:10:50.710+0100 I -        [conn59] end connection 127.0.0.1:51680 (3 connections now open)
2017-11-23T14:10:50.710+0100 I -        [conn58] end connection 127.0.0.1:51675 (3 connections now open)
2017-11-23T14:10:50.976+0100 I NETWORK  [thread1] connection accepted from 127.0.0.1:51721 #60 (2 connections now open)
2017-11-23T14:10:50.976+0100 I NETWORK  [conn60] received client metadata from 127.0.0.1:51721 conn60: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows ", architecture: "AMD64", version: "10.0.14393-" }, platform: "CPython 3.5.0.final.0" }
2017-11-23T14:10:55.180+0100 I NETWORK  [thread1] connection accepted from 127.0.0.1:51727 #61 (3 connections now open)
2017-11-23T14:10:55.180+0100 I NETWORK  [conn61] received client metadata from 127.0.0.1:51727 conn61: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows ", architecture: "AMD64", version: "10.0.14393-" }, platform: "CPython 3.5.0.final.0" }
2017-11-23T14:11:43.086+0100 I -        [conn60] end connection 127.0.0.1:51721 (3 connections now open)
2017-11-23T14:11:43.087+0100 I -        [conn61] end connection 127.0.0.1:51727 (3 connections now open)
2017-11-23T14:11:43.438+0100 I -        [conn23] end connection 127.0.0.1:50722 (1 connection now open)
2017-11-23T14:11:55.209+0100 I NETWORK  [thread1] connection accepted from 127.0.0.1:51795 #62 (1 connection now open)
2017-11-23T14:11:55.209+0100 I NETWORK  [conn62] received client metadata from 127.0.0.1:51795 conn62: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows ", architecture: "AMD64", version: "10.0.14393-" }, platform: "CPython 3.5.0.final.0" }
2017-11-23T14:11:55.564+0100 I NETWORK  [thread1] connection accepted from 127.0.0.1:51796 #63 (2 connections now open)
2017-11-23T14:11:55.564+0100 I NETWORK  [conn63] received client metadata from 127.0.0.1:51796 conn63: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows ", architecture: "AMD64", version: "10.0.14393-" }, platform: "CPython 3.5.0.final.0" }
2017-11-23T14:11:58.392+0100 I NETWORK  [thread1] connection accepted from 127.0.0.1:51801 #64 (3 connections now open)
2017-11-23T14:11:58.393+0100 I NETWORK  [conn64] received client metadata from 127.0.0.1:51801 conn64: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows ", architecture: "AMD64", version: "10.0.14393-" }, platform: "CPython 3.5.0.final.0" }
2017-11-23T14:14:53.309+0100 I -        [conn63] end connection 127.0.0.1:51796 (3 connections now open)
2017-11-23T14:14:53.309+0100 I -        [conn64] end connection 127.0.0.1:51801 (3 connections now open)
2017-11-23T14:14:53.616+0100 I NETWORK  [thread1] connection accepted from 127.0.0.1:52004 #65 (2 connections now open)
2017-11-23T14:14:53.617+0100 I NETWORK  [conn65] received client metadata from 127.0.0.1:52004 conn65: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows ", architecture: "AMD64", version: "10.0.14393-" }, platform: "CPython 3.5.0.final.0" }
2017-11-23T14:15:07.671+0100 I -        [conn65] end connection 127.0.0.1:52004 (2 connections now open)
2017-11-23T14:15:07.949+0100 I NETWORK  [thread1] connection accepted from 127.0.0.1:52023 #66 (2 connections now open)
2017-11-23T14:15:07.950+0100 I NETWORK  [conn66] received client metadata from 127.0.0.1:52023 conn66: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows ", architecture: "AMD64", version: "10.0.14393-" }, platform: "CPython 3.5.0.final.0" }
2017-11-23T14:16:38.098+0100 I -        [conn66] end connection 127.0.0.1:52023 (2 connections now open)
2017-11-23T14:16:38.363+0100 I NETWORK  [thread1] connection accepted from 127.0.0.1:52126 #67 (2 connections now open)
2017-11-23T14:16:38.364+0100 I NETWORK  [conn67] received client metadata from 127.0.0.1:52126 conn67: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows ", architecture: "AMD64", version: "10.0.14393-" }, platform: "CPython 3.5.0.final.0" }
2017-11-23T14:16:40.707+0100 I NETWORK  [thread1] connection accepted from 127.0.0.1:52130 #68 (3 connections now open)
2017-11-23T14:16:40.707+0100 I NETWORK  [conn68] received client metadata from 127.0.0.1:52130 conn68: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows ", architecture: "AMD64", version: "10.0.14393-" }, platform: "CPython 3.5.0.final.0" }
2017-11-23T14:21:31.255+0100 I -        [conn67] end connection 127.0.0.1:52126 (3 connections now open)
2017-11-23T14:21:31.255+0100 I -        [conn68] end connection 127.0.0.1:52130 (3 connections now open)
2017-11-23T14:21:31.515+0100 I NETWORK  [thread1] connection accepted from 127.0.0.1:52497 #69 (2 connections now open)
2017-11-23T14:21:31.515+0100 I NETWORK  [conn69] received client metadata from 127.0.0.1:52497 conn69: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows ", architecture: "AMD64", version: "10.0.14393-" }, platform: "CPython 3.5.0.final.0" }
2017-11-23T14:23:01.669+0100 I -        [conn69] end connection 127.0.0.1:52497 (2 connections now open)
2017-11-23T14:23:01.924+0100 I NETWORK  [thread1] connection accepted from 127.0.0.1:52637 #70 (2 connections now open)
2017-11-23T14:23:01.924+0100 I NETWORK  [conn70] received client metadata from 127.0.0.1:52637 conn70: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows ", architecture: "AMD64", version: "10.0.14393-" }, platform: "CPython 3.5.0.final.0" }
2017-11-23T14:23:02.455+0100 I -        [conn70] end connection 127.0.0.1:52637 (2 connections now open)
2017-11-23T14:23:03.022+0100 I -        [conn62] end connection 127.0.0.1:51795 (1 connection now open)
2017-11-23T14:23:46.612+0100 I NETWORK  [thread1] connection accepted from 127.0.0.1:52689 #71 (1 connection now open)
2017-11-23T14:23:46.612+0100 I NETWORK  [conn71] received client metadata from 127.0.0.1:52689 conn71: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows ", architecture: "AMD64", version: "10.0.14393-" }, platform: "CPython 3.5.0.final.0" }
2017-11-23T14:23:47.148+0100 I -        [conn71] end connection 127.0.0.1:52689 (1 connection now open)
2017-11-23T14:25:34.987+0100 I NETWORK  [thread1] connection accepted from 127.0.0.1:52822 #72 (1 connection now open)
2017-11-23T14:25:34.987+0100 I NETWORK  [conn72] received client metadata from 127.0.0.1:52822 conn72: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows ", architecture: "AMD64", version: "10.0.14393-" }, platform: "CPython 3.5.0.final.0" }
2017-11-23T14:25:35.346+0100 I NETWORK  [thread1] connection accepted from 127.0.0.1:52823 #73 (2 connections now open)
2017-11-23T14:25:35.347+0100 I NETWORK  [conn73] received client metadata from 127.0.0.1:52823 conn73: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows ", architecture: "AMD64", version: "10.0.14393-" }, platform: "CPython 3.5.0.final.0" }
2017-11-23T14:26:11.424+0100 I -        [conn73] end connection 127.0.0.1:52823 (2 connections now open)
2017-11-23T14:26:11.559+0100 I -        [conn72] end connection 127.0.0.1:52822 (1 connection now open)
2017-11-23T14:26:27.076+0100 I NETWORK  [thread1] connection accepted from 127.0.0.1:52886 #74 (1 connection now open)
2017-11-23T14:26:27.076+0100 I NETWORK  [conn74] received client metadata from 127.0.0.1:52886 conn74: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows ", architecture: "AMD64", version: "10.0.14393-" }, platform: "CPython 3.5.0.final.0" }
2017-11-23T14:26:27.432+0100 I NETWORK  [thread1] connection accepted from 127.0.0.1:52888 #75 (2 connections now open)
2017-11-23T14:26:27.432+0100 I NETWORK  [conn75] received client metadata from 127.0.0.1:52888 conn75: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows ", architecture: "AMD64", version: "10.0.14393-" }, platform: "CPython 3.5.0.final.0" }
2017-11-23T14:26:45.516+0100 I -        [conn75] end connection 127.0.0.1:52888 (2 connections now open)
2017-11-23T14:26:45.773+0100 I NETWORK  [thread1] connection accepted from 127.0.0.1:52911 #76 (2 connections now open)
2017-11-23T14:26:45.773+0100 I NETWORK  [conn76] received client metadata from 127.0.0.1:52911 conn76: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows ", architecture: "AMD64", version: "10.0.14393-" }, platform: "CPython 3.5.0.final.0" }
2017-11-23T14:28:40.956+0100 I -        [conn76] end connection 127.0.0.1:52911 (2 connections now open)
2017-11-23T14:28:41.217+0100 I NETWORK  [thread1] connection accepted from 127.0.0.1:53047 #77 (2 connections now open)
2017-11-23T14:28:41.217+0100 I NETWORK  [conn77] received client metadata from 127.0.0.1:53047 conn77: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows ", architecture: "AMD64", version: "10.0.14393-" }, platform: "CPython 3.5.0.final.0" }
2017-11-23T14:28:44.549+0100 I NETWORK  [thread1] connection accepted from 127.0.0.1:53054 #78 (3 connections now open)
2017-11-23T14:28:44.549+0100 I NETWORK  [conn78] received client metadata from 127.0.0.1:53054 conn78: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows ", architecture: "AMD64", version: "10.0.14393-" }, platform: "CPython 3.5.0.final.0" }
2017-11-23T14:33:55.147+0100 I -        [conn78] end connection 127.0.0.1:53054 (3 connections now open)
2017-11-23T14:33:55.147+0100 I -        [conn77] end connection 127.0.0.1:53047 (3 connections now open)
2017-11-23T14:33:55.630+0100 I -        [conn74] end connection 127.0.0.1:52886 (1 connection now open)
2017-11-23T14:34:14.610+0100 I NETWORK  [thread1] connection accepted from 127.0.0.1:53614 #79 (1 connection now open)
2017-11-23T14:34:14.610+0100 I NETWORK  [conn79] received client metadata from 127.0.0.1:53614 conn79: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows ", architecture: "AMD64", version: "10.0.14393-" }, platform: "CPython 3.5.0.final.0" }
2017-11-23T14:34:14.975+0100 I NETWORK  [thread1] connection accepted from 127.0.0.1:53615 #80 (2 connections now open)
2017-11-23T14:34:14.975+0100 I NETWORK  [conn80] received client metadata from 127.0.0.1:53615 conn80: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows ", architecture: "AMD64", version: "10.0.14393-" }, platform: "CPython 3.5.0.final.0" }
2017-11-23T14:34:50.569+0100 I -        [conn80] end connection 127.0.0.1:53615 (2 connections now open)
2017-11-23T14:34:50.834+0100 I NETWORK  [thread1] connection accepted from 127.0.0.1:53657 #81 (2 connections now open)
2017-11-23T14:34:50.834+0100 I NETWORK  [conn81] received client metadata from 127.0.0.1:53657 conn81: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows ", architecture: "AMD64", version: "10.0.14393-" }, platform: "CPython 3.5.0.final.0" }
2017-11-23T14:35:11.897+0100 I -        [conn81] end connection 127.0.0.1:53657 (2 connections now open)
2017-11-23T14:35:12.185+0100 I NETWORK  [thread1] connection accepted from 127.0.0.1:53683 #82 (2 connections now open)
2017-11-23T14:35:12.185+0100 I NETWORK  [conn82] received client metadata from 127.0.0.1:53683 conn82: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows ", architecture: "AMD64", version: "10.0.14393-" }, platform: "CPython 3.5.0.final.0" }
2017-11-23T14:35:24.233+0100 I -        [conn82] end connection 127.0.0.1:53683 (2 connections now open)
2017-11-23T14:35:24.508+0100 I NETWORK  [thread1] connection accepted from 127.0.0.1:53697 #83 (2 connections now open)
2017-11-23T14:35:24.508+0100 I NETWORK  [conn83] received client metadata from 127.0.0.1:53697 conn83: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows ", architecture: "AMD64", version: "10.0.14393-" }, platform: "CPython 3.5.0.final.0" }
2017-11-23T14:36:10.119+0100 I -        [conn83] end connection 127.0.0.1:53697 (2 connections now open)
2017-11-23T14:36:10.421+0100 I NETWORK  [thread1] connection accepted from 127.0.0.1:53749 #84 (2 connections now open)
2017-11-23T14:36:10.421+0100 I NETWORK  [conn84] received client metadata from 127.0.0.1:53749 conn84: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows ", architecture: "AMD64", version: "10.0.14393-" }, platform: "CPython 3.5.0.final.0" }
2017-11-23T14:36:51.276+0100 I NETWORK  [thread1] connection accepted from 127.0.0.1:53820 #85 (3 connections now open)
2017-11-23T14:36:51.276+0100 I NETWORK  [conn85] received client metadata from 127.0.0.1:53820 conn85: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows ", architecture: "AMD64", version: "10.0.14393-" }, platform: "CPython 3.5.0.final.0" }
2017-11-23T14:38:10.116+0100 I -        [conn84] end connection 127.0.0.1:53749 (3 connections now open)
2017-11-23T14:38:10.116+0100 I -        [conn85] end connection 127.0.0.1:53820 (3 connections now open)
2017-11-23T14:38:10.384+0100 I NETWORK  [thread1] connection accepted from 127.0.0.1:53903 #86 (2 connections now open)
2017-11-23T14:38:10.385+0100 I NETWORK  [conn86] received client metadata from 127.0.0.1:53903 conn86: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows ", architecture: "AMD64", version: "10.0.14393-" }, platform: "CPython 3.5.0.final.0" }
2017-11-23T14:38:59.991+0100 I -        [conn86] end connection 127.0.0.1:53903 (2 connections now open)
2017-11-23T14:39:00.466+0100 I -        [conn79] end connection 127.0.0.1:53614 (1 connection now open)
2017-11-23T14:39:11.055+0100 I CONTROL  [serviceShutdown] got SERVICE_CONTROL_STOP request from Windows Service Control Manager, will terminate after current cmd ends
2017-11-23T14:39:11.055+0100 I NETWORK  [serviceShutdown] shutdown: going to close listening sockets...
2017-11-23T14:39:11.055+0100 I NETWORK  [serviceShutdown] closing listening socket: 512
2017-11-23T14:39:11.055+0100 I NETWORK  [serviceShutdown] shutdown: going to flush diaglog...
2017-11-23T14:39:11.055+0100 I FTDC     [serviceShutdown] Shutting down full-time diagnostic data capture
2017-11-23T14:39:11.065+0100 I STORAGE  [serviceShutdown] WiredTigerKVEngine shutting down
2017-11-23T14:39:11.258+0100 I STORAGE  [serviceShutdown] shutdown: removing fs lock...
2017-11-23T14:39:11.258+0100 I CONTROL  [serviceShutdown] now exiting
